
ko:K00001	rn:R00623
ko:K00001	rn:R00754
ko:K00001	rn:R02124
ko:K00001	rn:R04805
ko:K00001	rn:R04880
ko:K00001	rn:R05233
ko:K00001	rn:R05234
ko:K00001	rn:R06917
ko:K00001	rn:R06927
ko:K00001	rn:R07105
ko:K00001	rn:R08281
ko:K00001	rn:R08306
ko:K00001	rn:R08310
ko:K00002	rn:R00746
ko:K00002	rn:R01041
ko:K00002	rn:R01481
ko:K00002	rn:R05231
ko:K00006	rn:R00842
ko:K00008	rn:R00875
ko:K00008	rn:R01896
ko:K00012	rn:R00286
ko:K00013	rn:R01158
ko:K00013	rn:R01163
ko:K00013	rn:R03012
ko:K00016	rn:R00703
ko:K00016	rn:R01000
ko:K00016	rn:R03104
ko:K00020	rn:R05066
ko:K00021	rn:R02082
ko:K00025	rn:R00342
ko:K00025	rn:R07136
ko:K00026	rn:R00342
ko:K00026	rn:R07136
ko:K00028	rn:R00214
ko:K00029	rn:R00216
ko:K00030	rn:R00709
ko:K00031	rn:R00267
ko:K00031	rn:R00268
ko:K00031	rn:R01899
ko:K00033	rn:R01528
ko:K00033	rn:R10221
ko:K00036	rn:R00835
ko:K00036	rn:R02736
ko:K00036	rn:R10907
ko:K00051	rn:R00343
ko:K00052	rn:R00994
ko:K00052	rn:R04426
ko:K00052	rn:R10052
ko:K00053	rn:R03051
ko:K00053	rn:R04439
ko:K00053	rn:R04440
ko:K00053	rn:R05068
ko:K00053	rn:R05069
ko:K00053	rn:R05071
ko:K00058	rn:R01513
ko:K00059	rn:R02767
ko:K00059	rn:R04533
ko:K00059	rn:R04534
ko:K00059	rn:R04536
ko:K00059	rn:R04543
ko:K00059	rn:R04566
ko:K00059	rn:R04953
ko:K00059	rn:R04964
ko:K00059	rn:R07763
ko:K00059	rn:R10116
ko:K00059	rn:R10120
ko:K00059	rn:R11671
ko:K00069	rn:R02580
ko:K00069	rn:R02683
ko:K00074	rn:R01976
ko:K00074	rn:R05576
ko:K00074	rn:R06941
ko:K00079	rn:R02581
ko:K00079	rn:R02975
ko:K00079	rn:R04285
ko:K00079	rn:R09420
ko:K00083	rn:R02593
ko:K00083	rn:R03918
ko:K00083	rn:R06570
ko:K00083	rn:R06571
ko:K00083	rn:R07437
ko:K00088	rn:R01130
